space_id,band,orid,claim_idx,n_claims,in_pilot,rep1,rep2,archived,agree
ProCreations/repro-keep-everyone-happy-online-fair-division-of-numerous-items-with-few-copies,m=6-10,2XMLJj67yY,4,5,True,verified,verified,verified,True
ProCreations/repro-keep-everyone-happy-online-fair-division-of-numerous-items-with-few-copies,m=6-10,2XMLJj67yY,5,5,True,verified,verified,verified,True
rahit/repro-stochastic-gradient-methods-under-heavy-tailed-noises-in-weakly-convex-optimization,m=6-10,Q15yX0AZdr,1,5,True,toy,toy,verified,True
rahit/repro-stochastic-gradient-methods-under-heavy-tailed-noises-in-weakly-convex-optimization,m=6-10,Q15yX0AZdr,2,5,True,toy,toy,verified,True
rahit/repro-stochastic-gradient-methods-under-heavy-tailed-noises-in-weakly-convex-optimization,m=6-10,Q15yX0AZdr,3,5,True,toy,toy,verified,True
rahit/repro-stochastic-gradient-methods-under-heavy-tailed-noises-in-weakly-convex-optimization,m=6-10,Q15yX0AZdr,4,5,True,verified,verified,verified,True
rahit/repro-stochastic-gradient-methods-under-heavy-tailed-noises-in-weakly-convex-optimization,m=6-10,Q15yX0AZdr,5,5,True,toy,toy,verified,True
michaldobiezynski/repro-riemannian-dueling-optimization,m=6-10,nDfDnsyllY,1,6,True,verified,verified,verified,True
michaldobiezynski/repro-riemannian-dueling-optimization,m=6-10,nDfDnsyllY,2,6,True,verified,verified,verified,True
michaldobiezynski/repro-riemannian-dueling-optimization,m=6-10,nDfDnsyllY,3,6,True,verified,verified,verified,True
michaldobiezynski/repro-riemannian-dueling-optimization,m=6-10,nDfDnsyllY,4,6,True,verified,verified,verified,True
michaldobiezynski/repro-riemannian-dueling-optimization,m=6-10,nDfDnsyllY,5,6,True,toy,toy,verified,True
michaldobiezynski/repro-riemannian-dueling-optimization,m=6-10,nDfDnsyllY,6,6,True,verified,verified,verified,True
imadreamerboy/repro-saqnn-spectral-adaptive-quantum-neural-network-as-a-universal-approximator,m=6-10,QaHFVheV8X,1,5,True,toy,toy,toy,True
imadreamerboy/repro-saqnn-spectral-adaptive-quantum-neural-network-as-a-universal-approximator,m=6-10,QaHFVheV8X,2,5,True,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-saqnn-spectral-adaptive-quantum-neural-network-as-a-universal-approximator,m=6-10,QaHFVheV8X,3,5,True,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-saqnn-spectral-adaptive-quantum-neural-network-as-a-universal-approximator,m=6-10,QaHFVheV8X,4,5,True,inconclusive,inconclusive,inconclusive,True
imadreamerboy/repro-saqnn-spectral-adaptive-quantum-neural-network-as-a-universal-approximator,m=6-10,QaHFVheV8X,5,5,True,inconclusive,inconclusive,inconclusive,True
ProCreations/repro-gaussian-universality-breakdown-native,m=6-10,UHQDfvZBFi,1,5,True,toy,toy,verified,True
ProCreations/repro-gaussian-universality-breakdown-native,m=6-10,UHQDfvZBFi,2,5,True,toy,toy,verified,True
ProCreations/repro-gaussian-universality-breakdown-native,m=6-10,UHQDfvZBFi,3,5,True,toy,toy,verified,True
ProCreations/repro-gaussian-universality-breakdown-native,m=6-10,UHQDfvZBFi,4,5,True,toy,toy,verified,True
ProCreations/repro-gaussian-universality-breakdown-native,m=6-10,UHQDfvZBFi,5,5,True,verified,verified,verified,True
Srishti280992/repro-diffusion-flow-matching-dimension-improved-kl-bounds-and-wasserstein-guarantees,m=6-10,zl3akehFBq,1,6,True,verified,toy,verified,False
Srishti280992/repro-diffusion-flow-matching-dimension-improved-kl-bounds-and-wasserstein-guarantees,m=6-10,zl3akehFBq,2,6,True,verified,toy,verified,False
Srishti280992/repro-diffusion-flow-matching-dimension-improved-kl-bounds-and-wasserstein-guarantees,m=6-10,zl3akehFBq,3,6,True,verified,toy,verified,False
Srishti280992/repro-diffusion-flow-matching-dimension-improved-kl-bounds-and-wasserstein-guarantees,m=6-10,zl3akehFBq,4,6,True,verified,toy,verified,False
Srishti280992/repro-diffusion-flow-matching-dimension-improved-kl-bounds-and-wasserstein-guarantees,m=6-10,zl3akehFBq,5,6,True,verified,toy,verified,False
Srishti280992/repro-diffusion-flow-matching-dimension-improved-kl-bounds-and-wasserstein-guarantees,m=6-10,zl3akehFBq,6,6,True,verified,verified,verified,True
SabaPivot/repro-skewness-robust-causal-discovery-in-location-scale-noise-models,m=6-10,mXn4ueFKnQ,1,6,True,inconclusive,inconclusive,verified,True
SabaPivot/repro-skewness-robust-causal-discovery-in-location-scale-noise-models,m=6-10,mXn4ueFKnQ,2,6,True,inconclusive,inconclusive,verified,True
SabaPivot/repro-skewness-robust-causal-discovery-in-location-scale-noise-models,m=6-10,mXn4ueFKnQ,3,6,True,inconclusive,inconclusive,falsified,True
SabaPivot/repro-skewness-robust-causal-discovery-in-location-scale-noise-models,m=6-10,mXn4ueFKnQ,4,6,True,inconclusive,inconclusive,falsified,True
SabaPivot/repro-skewness-robust-causal-discovery-in-location-scale-noise-models,m=6-10,mXn4ueFKnQ,5,6,True,inconclusive,inconclusive,verified,True
SabaPivot/repro-skewness-robust-causal-discovery-in-location-scale-noise-models,m=6-10,mXn4ueFKnQ,6,6,True,inconclusive,inconclusive,falsified,True
snaykey/repro-dynamic-regret-d2d-adam,m=6-10,cGOX9bOWnj,1,5,False,verified,verified,verified,True
snaykey/repro-dynamic-regret-d2d-adam,m=6-10,cGOX9bOWnj,2,5,False,verified,verified,verified,True
snaykey/repro-dynamic-regret-d2d-adam,m=6-10,cGOX9bOWnj,3,5,False,verified,toy,verified,False
snaykey/repro-dynamic-regret-d2d-adam,m=6-10,cGOX9bOWnj,4,5,False,verified,toy,toy,False
snaykey/repro-dynamic-regret-d2d-adam,m=6-10,cGOX9bOWnj,5,5,False,verified,toy,toy,False
RyeCatcher/repro-estimation-of-treatment-effects-under-nonstationarity-via-the-truncated-policy-gradient-es,m=6-10,XEbD5cYpgV,1,5,False,inconclusive,toy,inconclusive,False
RyeCatcher/repro-estimation-of-treatment-effects-under-nonstationarity-via-the-truncated-policy-gradient-es,m=6-10,XEbD5cYpgV,2,5,False,toy,toy,toy,True
RyeCatcher/repro-estimation-of-treatment-effects-under-nonstationarity-via-the-truncated-policy-gradient-es,m=6-10,XEbD5cYpgV,3,5,False,inconclusive,toy,inconclusive,False
RyeCatcher/repro-estimation-of-treatment-effects-under-nonstationarity-via-the-truncated-policy-gradient-es,m=6-10,XEbD5cYpgV,4,5,False,inconclusive,inconclusive,inconclusive,True
RyeCatcher/repro-estimation-of-treatment-effects-under-nonstationarity-via-the-truncated-policy-gradient-es,m=6-10,XEbD5cYpgV,5,5,False,inconclusive,inconclusive,inconclusive,True
agharsallah/a8axu1guul-logbook,m=6-10,A8AxU1GUUl,1,5,False,verified,verified,verified,True
agharsallah/a8axu1guul-logbook,m=6-10,A8AxU1GUUl,2,5,False,verified,verified,verified,True
agharsallah/a8axu1guul-logbook,m=6-10,A8AxU1GUUl,3,5,False,verified,verified,verified,True
agharsallah/a8axu1guul-logbook,m=6-10,A8AxU1GUUl,4,5,False,verified,verified,verified,True
agharsallah/a8axu1guul-logbook,m=6-10,A8AxU1GUUl,5,5,False,verified,verified,verified,True
ProCreations/repro-svrg-and-beyond-via-posterior-correction,m=6-10,eNvxTIZugB,1,6,False,toy,verified,verified,False
ProCreations/repro-svrg-and-beyond-via-posterior-correction,m=6-10,eNvxTIZugB,2,6,False,toy,toy,verified,True
ProCreations/repro-svrg-and-beyond-via-posterior-correction,m=6-10,eNvxTIZugB,3,6,False,toy,toy,verified,True
ProCreations/repro-svrg-and-beyond-via-posterior-correction,m=6-10,eNvxTIZugB,4,6,False,toy,toy,verified,True
ProCreations/repro-svrg-and-beyond-via-posterior-correction,m=6-10,eNvxTIZugB,5,6,False,inconclusive,inconclusive,verified,True
ProCreations/repro-svrg-and-beyond-via-posterior-correction,m=6-10,eNvxTIZugB,6,6,False,toy,verified,verified,False
RyeCatcher/repro-evaluating-bivariate-causal-statements-based-on-mutual-compatibility,m=6-10,b3EvCd8sYE,1,6,False,toy,toy,toy,True
RyeCatcher/repro-evaluating-bivariate-causal-statements-based-on-mutual-compatibility,m=6-10,b3EvCd8sYE,2,6,False,toy,toy,toy,True
RyeCatcher/repro-evaluating-bivariate-causal-statements-based-on-mutual-compatibility,m=6-10,b3EvCd8sYE,3,6,False,toy,toy,toy,True
RyeCatcher/repro-evaluating-bivariate-causal-statements-based-on-mutual-compatibility,m=6-10,b3EvCd8sYE,4,6,False,toy,toy,toy,True
RyeCatcher/repro-evaluating-bivariate-causal-statements-based-on-mutual-compatibility,m=6-10,b3EvCd8sYE,5,6,False,toy,toy,toy,True
RyeCatcher/repro-evaluating-bivariate-causal-statements-based-on-mutual-compatibility,m=6-10,b3EvCd8sYE,6,6,False,toy,toy,toy,True
vissutagunawan/tI5CFbRhmV,m=6-10,tI5CFbRhmV,1,6,False,verified,verified,verified,True
vissutagunawan/tI5CFbRhmV,m=6-10,tI5CFbRhmV,2,6,False,verified,verified,inconclusive,True
vissutagunawan/tI5CFbRhmV,m=6-10,tI5CFbRhmV,3,6,False,verified,verified,verified,True
vissutagunawan/tI5CFbRhmV,m=6-10,tI5CFbRhmV,4,6,False,verified,verified,verified,True
vissutagunawan/tI5CFbRhmV,m=6-10,tI5CFbRhmV,5,6,False,inconclusive,inconclusive,inconclusive,True
vissutagunawan/tI5CFbRhmV,m=6-10,tI5CFbRhmV,6,6,False,inconclusive,inconclusive,inconclusive,True
Srishti280992/repro-fluxnet-learning-capacity-constrained-local-transport-operators-for-conservative-and-bound,m=6-10,1KRpajnd6u,1,6,False,verified,verified,verified,True
Srishti280992/repro-fluxnet-learning-capacity-constrained-local-transport-operators-for-conservative-and-bound,m=6-10,1KRpajnd6u,2,6,False,verified,verified,verified,True
Srishti280992/repro-fluxnet-learning-capacity-constrained-local-transport-operators-for-conservative-and-bound,m=6-10,1KRpajnd6u,3,6,False,toy,toy,verified,True
Srishti280992/repro-fluxnet-learning-capacity-constrained-local-transport-operators-for-conservative-and-bound,m=6-10,1KRpajnd6u,4,6,False,toy,toy,verified,True
Srishti280992/repro-fluxnet-learning-capacity-constrained-local-transport-operators-for-conservative-and-bound,m=6-10,1KRpajnd6u,5,6,False,toy,toy,verified,True
Srishti280992/repro-fluxnet-learning-capacity-constrained-local-transport-operators-for-conservative-and-bound,m=6-10,1KRpajnd6u,6,6,False,verified,verified,verified,True
SabaPivot/repro-adalina-adaptive-linear-approximation-for-the-shapley-value-and-beyond,m=6-10,hMTCuqjCW8,1,5,False,verified,verified,verified,True
SabaPivot/repro-adalina-adaptive-linear-approximation-for-the-shapley-value-and-beyond,m=6-10,hMTCuqjCW8,2,5,False,verified,verified,verified,True
SabaPivot/repro-adalina-adaptive-linear-approximation-for-the-shapley-value-and-beyond,m=6-10,hMTCuqjCW8,3,5,False,verified,verified,verified,True
SabaPivot/repro-adalina-adaptive-linear-approximation-for-the-shapley-value-and-beyond,m=6-10,hMTCuqjCW8,4,5,False,verified,verified,verified,True
SabaPivot/repro-adalina-adaptive-linear-approximation-for-the-shapley-value-and-beyond,m=6-10,hMTCuqjCW8,5,5,False,toy,toy,toy,True
ai-sherpa/repro-more,m=6-10,ov240fehF6,1,6,False,falsified,falsified,falsified,True
ai-sherpa/repro-more,m=6-10,ov240fehF6,2,6,False,verified,verified,verified,True
ai-sherpa/repro-more,m=6-10,ov240fehF6,3,6,False,falsified,falsified,inconclusive,True
ai-sherpa/repro-more,m=6-10,ov240fehF6,4,6,False,falsified,falsified,verified,True
ai-sherpa/repro-more,m=6-10,ov240fehF6,5,6,False,toy,toy,toy,True
ai-sherpa/repro-more,m=6-10,ov240fehF6,6,6,False,verified,verified,verified,True
byte-vortex/repro-high-accuracy-sampling-for-diffusion-models-and-log-concave-distributions,m=6-10,GW3umRqsZZ,1,5,False,toy,toy,toy,True
byte-vortex/repro-high-accuracy-sampling-for-diffusion-models-and-log-concave-distributions,m=6-10,GW3umRqsZZ,2,5,False,toy,toy,toy,True
byte-vortex/repro-high-accuracy-sampling-for-diffusion-models-and-log-concave-distributions,m=6-10,GW3umRqsZZ,3,5,False,inconclusive,inconclusive,inconclusive,True
byte-vortex/repro-high-accuracy-sampling-for-diffusion-models-and-log-concave-distributions,m=6-10,GW3umRqsZZ,4,5,False,toy,toy,toy,True
byte-vortex/repro-high-accuracy-sampling-for-diffusion-models-and-log-concave-distributions,m=6-10,GW3umRqsZZ,5,5,False,toy,toy,toy,True
DineshAI/a7ZTOzb2nl,m=6-10,a7ZTOzb2nl,1,6,False,verified,verified,verified,True
DineshAI/a7ZTOzb2nl,m=6-10,a7ZTOzb2nl,2,6,False,verified,verified,verified,True
DineshAI/a7ZTOzb2nl,m=6-10,a7ZTOzb2nl,3,6,False,verified,verified,verified,True
DineshAI/a7ZTOzb2nl,m=6-10,a7ZTOzb2nl,4,6,False,toy,toy,toy,True
DineshAI/a7ZTOzb2nl,m=6-10,a7ZTOzb2nl,5,6,False,toy,toy,toy,True
DineshAI/a7ZTOzb2nl,m=6-10,a7ZTOzb2nl,6,6,False,toy,toy,toy,True
Crusadersk/icml26-power-iteration-clustering-digraph-repro,m=6-10,5vI6ApLOg8,1,6,False,verified,verified,verified,True
Crusadersk/icml26-power-iteration-clustering-digraph-repro,m=6-10,5vI6ApLOg8,2,6,False,verified,verified,verified,True
Crusadersk/icml26-power-iteration-clustering-digraph-repro,m=6-10,5vI6ApLOg8,3,6,False,verified,verified,toy,True
Crusadersk/icml26-power-iteration-clustering-digraph-repro,m=6-10,5vI6ApLOg8,4,6,False,inconclusive,inconclusive,inconclusive,True
Crusadersk/icml26-power-iteration-clustering-digraph-repro,m=6-10,5vI6ApLOg8,5,6,False,inconclusive,inconclusive,inconclusive,True
Crusadersk/icml26-power-iteration-clustering-digraph-repro,m=6-10,5vI6ApLOg8,6,6,False,toy,toy,toy,True
ParetoOptimal/repro-63o9emyhxt,m=6-10,63o9EmYHXt,1,6,False,verified,verified,verified,True
ParetoOptimal/repro-63o9emyhxt,m=6-10,63o9EmYHXt,2,6,False,verified,verified,verified,True
ParetoOptimal/repro-63o9emyhxt,m=6-10,63o9EmYHXt,3,6,False,verified,verified,verified,True
ParetoOptimal/repro-63o9emyhxt,m=6-10,63o9EmYHXt,4,6,False,falsified,falsified,falsified,True
ParetoOptimal/repro-63o9emyhxt,m=6-10,63o9EmYHXt,5,6,False,verified,verified,verified,True
ParetoOptimal/repro-63o9emyhxt,m=6-10,63o9EmYHXt,6,6,False,verified,verified,verified,True
snaykey/repro-talda-minimax,m=6-10,nEQYu4ndGA,1,6,False,verified,verified,verified,True
snaykey/repro-talda-minimax,m=6-10,nEQYu4ndGA,2,6,False,verified,verified,verified,True
snaykey/repro-talda-minimax,m=6-10,nEQYu4ndGA,3,6,False,verified,verified,verified,True
snaykey/repro-talda-minimax,m=6-10,nEQYu4ndGA,4,6,False,toy,toy,toy,True
snaykey/repro-talda-minimax,m=6-10,nEQYu4ndGA,5,6,False,toy,toy,toy,True
snaykey/repro-talda-minimax,m=6-10,nEQYu4ndGA,6,6,False,falsified,falsified,inconclusive,True
neonforestmist/repro-last-iterate-convergence-admm-multi-affine-quadr,m=6-10,MyBVUgacQ9,1,6,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/repro-last-iterate-convergence-admm-multi-affine-quadr,m=6-10,MyBVUgacQ9,2,6,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/repro-last-iterate-convergence-admm-multi-affine-quadr,m=6-10,MyBVUgacQ9,3,6,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/repro-last-iterate-convergence-admm-multi-affine-quadr,m=6-10,MyBVUgacQ9,4,6,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/repro-last-iterate-convergence-admm-multi-affine-quadr,m=6-10,MyBVUgacQ9,5,6,False,inconclusive,inconclusive,inconclusive,True
neonforestmist/repro-last-iterate-convergence-admm-multi-affine-quadr,m=6-10,MyBVUgacQ9,6,6,False,inconclusive,inconclusive,inconclusive,True
rdubwiley/tight-stability-bounds-for-robust-distributed-learning-byzantine-failures-hurt-repro,m=6-10,lWyXszYR58,1,5,False,toy,toy,toy,True
rdubwiley/tight-stability-bounds-for-robust-distributed-learning-byzantine-failures-hurt-repro,m=6-10,lWyXszYR58,2,5,False,toy,toy,toy,True
rdubwiley/tight-stability-bounds-for-robust-distributed-learning-byzantine-failures-hurt-repro,m=6-10,lWyXszYR58,3,5,False,toy,toy,toy,True
rdubwiley/tight-stability-bounds-for-robust-distributed-learning-byzantine-failures-hurt-repro,m=6-10,lWyXszYR58,4,5,False,toy,toy,toy,True
rdubwiley/tight-stability-bounds-for-robust-distributed-learning-byzantine-failures-hurt-repro,m=6-10,lWyXszYR58,5,5,False,inconclusive,inconclusive,inconclusive,True
ParetoOptimal/repro-9ycp7zeo8h,m=6-10,9YcP7zeO8h,1,6,False,verified,verified,verified,True
ParetoOptimal/repro-9ycp7zeo8h,m=6-10,9YcP7zeO8h,2,6,False,verified,verified,verified,True
ParetoOptimal/repro-9ycp7zeo8h,m=6-10,9YcP7zeO8h,3,6,False,verified,verified,verified,True
ParetoOptimal/repro-9ycp7zeo8h,m=6-10,9YcP7zeO8h,4,6,False,verified,verified,verified,True
ParetoOptimal/repro-9ycp7zeo8h,m=6-10,9YcP7zeO8h,5,6,False,verified,verified,verified,True
ParetoOptimal/repro-9ycp7zeo8h,m=6-10,9YcP7zeO8h,6,6,False,verified,verified,verified,True
JG1310/repro-fixed-budget-is-no-harder-than-fixed-confidence-in-best-arm-identification-up,m=6-10,DUmWdZetqZ,1,5,False,verified,verified,verified,True
JG1310/repro-fixed-budget-is-no-harder-than-fixed-confidence-in-best-arm-identification-up,m=6-10,DUmWdZetqZ,2,5,False,verified,verified,verified,True
JG1310/repro-fixed-budget-is-no-harder-than-fixed-confidence-in-best-arm-identification-up,m=6-10,DUmWdZetqZ,3,5,False,verified,verified,verified,True
JG1310/repro-fixed-budget-is-no-harder-than-fixed-confidence-in-best-arm-identification-up,m=6-10,DUmWdZetqZ,4,5,False,verified,verified,verified,True
JG1310/repro-fixed-budget-is-no-harder-than-fixed-confidence-in-best-arm-identification-up,m=6-10,DUmWdZetqZ,5,5,False,verified,verified,verified,True
Srishti280992/repro-well-posed-kl-regularized-control-via-wasserstein-and-kalman-wasserstein-kl-divergences,m=6-10,diF53wYIj3,1,3,False,verified,verified,verified,True
Srishti280992/repro-well-posed-kl-regularized-control-via-wasserstein-and-kalman-wasserstein-kl-divergences,m=6-10,diF53wYIj3,2,3,False,verified,verified,verified,True
Srishti280992/repro-well-posed-kl-regularized-control-via-wasserstein-and-kalman-wasserstein-kl-divergences,m=6-10,diF53wYIj3,3,3,False,verified,verified,verified,True
Srishti280992/repro-linear-bandits-beyond-inner-product-spaces-the-case-of-bandit-optimal-transport,m=6-10,ugjBMARbyt,1,6,False,falsified,falsified,falsified,True
Srishti280992/repro-linear-bandits-beyond-inner-product-spaces-the-case-of-bandit-optimal-transport,m=6-10,ugjBMARbyt,2,6,False,verified,verified,verified,True
Srishti280992/repro-linear-bandits-beyond-inner-product-spaces-the-case-of-bandit-optimal-transport,m=6-10,ugjBMARbyt,3,6,False,verified,verified,verified,True
Srishti280992/repro-linear-bandits-beyond-inner-product-spaces-the-case-of-bandit-optimal-transport,m=6-10,ugjBMARbyt,4,6,False,falsified,falsified,falsified,True
Srishti280992/repro-linear-bandits-beyond-inner-product-spaces-the-case-of-bandit-optimal-transport,m=6-10,ugjBMARbyt,5,6,False,falsified,falsified,falsified,True
Srishti280992/repro-linear-bandits-beyond-inner-product-spaces-the-case-of-bandit-optimal-transport,m=6-10,ugjBMARbyt,6,6,False,falsified,falsified,verified,True
amkkk/branch-and-cut-learning-repro,m=6-10,gqKLmdooqZ,1,3,False,verified,verified,verified,True
amkkk/branch-and-cut-learning-repro,m=6-10,gqKLmdooqZ,2,3,False,verified,verified,verified,True
amkkk/branch-and-cut-learning-repro,m=6-10,gqKLmdooqZ,3,3,False,verified,verified,verified,True
pranaysuyash/2azIa9tfl3,m=6-10,2azIa9tfl3,1,4,False,toy,toy,toy,True
pranaysuyash/2azIa9tfl3,m=6-10,2azIa9tfl3,2,4,False,inconclusive,inconclusive,inconclusive,True
pranaysuyash/2azIa9tfl3,m=6-10,2azIa9tfl3,3,4,False,inconclusive,inconclusive,inconclusive,True
pranaysuyash/2azIa9tfl3,m=6-10,2azIa9tfl3,4,4,False,inconclusive,inconclusive,inconclusive,True
sugan04/ICML2026_22_repro,m=6-10,CT2tSmahVQ,1,4,False,inconclusive,inconclusive,inconclusive,True
sugan04/ICML2026_22_repro,m=6-10,CT2tSmahVQ,2,4,False,inconclusive,inconclusive,inconclusive,True
sugan04/ICML2026_22_repro,m=6-10,CT2tSmahVQ,3,4,False,inconclusive,inconclusive,inconclusive,True
sugan04/ICML2026_22_repro,m=6-10,CT2tSmahVQ,4,4,False,inconclusive,inconclusive,inconclusive,True
ai-sherpa/nash-welfare-linear-bandits-repro,m=6-10,5WVIbxWqwA,1,5,False,verified,verified,verified,True
ai-sherpa/nash-welfare-linear-bandits-repro,m=6-10,5WVIbxWqwA,2,5,False,verified,verified,verified,True
ai-sherpa/nash-welfare-linear-bandits-repro,m=6-10,5WVIbxWqwA,3,5,False,verified,verified,verified,True
ai-sherpa/nash-welfare-linear-bandits-repro,m=6-10,5WVIbxWqwA,4,5,False,verified,verified,verified,True
ai-sherpa/nash-welfare-linear-bandits-repro,m=6-10,5WVIbxWqwA,5,5,False,verified,verified,verified,True
ProCreations/repro-generalized-boundary-fdr-domino,m=6-10,b2YHcg9o1e,1,5,False,verified,toy,verified,False
ProCreations/repro-generalized-boundary-fdr-domino,m=6-10,b2YHcg9o1e,2,5,False,verified,toy,verified,False
ProCreations/repro-generalized-boundary-fdr-domino,m=6-10,b2YHcg9o1e,3,5,False,verified,toy,verified,False
ProCreations/repro-generalized-boundary-fdr-domino,m=6-10,b2YHcg9o1e,4,5,False,verified,toy,verified,False
ProCreations/repro-generalized-boundary-fdr-domino,m=6-10,b2YHcg9o1e,5,5,False,falsified,falsified,falsified,True
Srishti280992/repro-best-of-both-worlds-for-heavy-tailed-markov-decision-processes,m=6-10,j6gXeiPJ3z,1,5,False,verified,verified,verified,True
Srishti280992/repro-best-of-both-worlds-for-heavy-tailed-markov-decision-processes,m=6-10,j6gXeiPJ3z,2,5,False,verified,verified,verified,True
Srishti280992/repro-best-of-both-worlds-for-heavy-tailed-markov-decision-processes,m=6-10,j6gXeiPJ3z,3,5,False,verified,verified,verified,True
Srishti280992/repro-best-of-both-worlds-for-heavy-tailed-markov-decision-processes,m=6-10,j6gXeiPJ3z,4,5,False,verified,verified,verified,True
Srishti280992/repro-best-of-both-worlds-for-heavy-tailed-markov-decision-processes,m=6-10,j6gXeiPJ3z,5,5,False,verified,verified,verified,True
ProCreations/repro-formal-problem-solving-framework-benchmark,m=6-10,hgMZraPlSv,1,6,False,verified,verified,verified,True
ProCreations/repro-formal-problem-solving-framework-benchmark,m=6-10,hgMZraPlSv,2,6,False,verified,verified,verified,True
ProCreations/repro-formal-problem-solving-framework-benchmark,m=6-10,hgMZraPlSv,3,6,False,verified,verified,verified,True
ProCreations/repro-formal-problem-solving-framework-benchmark,m=6-10,hgMZraPlSv,4,6,False,verified,verified,verified,True
ProCreations/repro-formal-problem-solving-framework-benchmark,m=6-10,hgMZraPlSv,5,6,False,verified,verified,verified,True
ProCreations/repro-formal-problem-solving-framework-benchmark,m=6-10,hgMZraPlSv,6,6,False,verified,verified,verified,True
nstp/repro-optimal-fair-aggregation-crowdsourced-noisy-labels,m=6-10,niQUth28zn,1,5,False,verified,verified,verified,True
nstp/repro-optimal-fair-aggregation-crowdsourced-noisy-labels,m=6-10,niQUth28zn,2,5,False,inconclusive,verified,inconclusive,False
nstp/repro-optimal-fair-aggregation-crowdsourced-noisy-labels,m=6-10,niQUth28zn,3,5,False,verified,verified,verified,True
nstp/repro-optimal-fair-aggregation-crowdsourced-noisy-labels,m=6-10,niQUth28zn,4,5,False,verified,verified,verified,True
nstp/repro-optimal-fair-aggregation-crowdsourced-noisy-labels,m=6-10,niQUth28zn,5,5,False,inconclusive,inconclusive,inconclusive,True
ai-sherpa/scaling-exponents-physics-informed-repro,m=6-10,PVaFEuNnsD,1,6,False,verified,verified,verified,True
ai-sherpa/scaling-exponents-physics-informed-repro,m=6-10,PVaFEuNnsD,2,6,False,verified,verified,verified,True
ai-sherpa/scaling-exponents-physics-informed-repro,m=6-10,PVaFEuNnsD,3,6,False,verified,verified,verified,True
ai-sherpa/scaling-exponents-physics-informed-repro,m=6-10,PVaFEuNnsD,4,6,False,verified,verified,verified,True
ai-sherpa/scaling-exponents-physics-informed-repro,m=6-10,PVaFEuNnsD,5,6,False,verified,verified,verified,True
ai-sherpa/scaling-exponents-physics-informed-repro,m=6-10,PVaFEuNnsD,6,6,False,verified,verified,verified,True
snaykey/repro-source-screening-shared-feature-extractors,m=6-10,dTMrITkTr5,1,5,False,toy,verified,verified,False
snaykey/repro-source-screening-shared-feature-extractors,m=6-10,dTMrITkTr5,2,5,False,toy,verified,verified,False
snaykey/repro-source-screening-shared-feature-extractors,m=6-10,dTMrITkTr5,3,5,False,toy,verified,toy,False
snaykey/repro-source-screening-shared-feature-extractors,m=6-10,dTMrITkTr5,4,5,False,toy,toy,toy,True
snaykey/repro-source-screening-shared-feature-extractors,m=6-10,dTMrITkTr5,5,5,False,toy,verified,verified,False
DineshAI/gC04O9t1WJ,m=6-10,gC04O9t1WJ,1,5,False,verified,verified,verified,True
DineshAI/gC04O9t1WJ,m=6-10,gC04O9t1WJ,2,5,False,verified,verified,verified,True
DineshAI/gC04O9t1WJ,m=6-10,gC04O9t1WJ,3,5,False,verified,verified,verified,True
DineshAI/gC04O9t1WJ,m=6-10,gC04O9t1WJ,4,5,False,verified,verified,verified,True
DineshAI/gC04O9t1WJ,m=6-10,gC04O9t1WJ,5,5,False,verified,verified,verified,True
Srishti280992/repro-efficient-stochastic-optimisation-via-sequential-monte-carlo,m=6-10,hCIBCAS1Hi,1,6,False,toy,toy,toy,True
Srishti280992/repro-efficient-stochastic-optimisation-via-sequential-monte-carlo,m=6-10,hCIBCAS1Hi,2,6,False,verified,verified,verified,True
Srishti280992/repro-efficient-stochastic-optimisation-via-sequential-monte-carlo,m=6-10,hCIBCAS1Hi,3,6,False,verified,verified,verified,True
Srishti280992/repro-efficient-stochastic-optimisation-via-sequential-monte-carlo,m=6-10,hCIBCAS1Hi,4,6,False,verified,verified,toy,True
Srishti280992/repro-efficient-stochastic-optimisation-via-sequential-monte-carlo,m=6-10,hCIBCAS1Hi,5,6,False,verified,verified,toy,True
Srishti280992/repro-efficient-stochastic-optimisation-via-sequential-monte-carlo,m=6-10,hCIBCAS1Hi,6,6,False,toy,toy,toy,True
SabaPivot/repro-how-to-correctly-report-llm-as-a-judge-evaluations,m=6-10,VX8H2713oA,1,5,False,verified,verified,verified,True
SabaPivot/repro-how-to-correctly-report-llm-as-a-judge-evaluations,m=6-10,VX8H2713oA,2,5,False,verified,verified,verified,True
SabaPivot/repro-how-to-correctly-report-llm-as-a-judge-evaluations,m=6-10,VX8H2713oA,3,5,False,verified,verified,verified,True
SabaPivot/repro-how-to-correctly-report-llm-as-a-judge-evaluations,m=6-10,VX8H2713oA,4,5,False,verified,verified,verified,True
SabaPivot/repro-how-to-correctly-report-llm-as-a-judge-evaluations,m=6-10,VX8H2713oA,5,5,False,verified,verified,verified,True
tomyimkc/repro-token-sample-complexity-of-attention,m=6-10,K5blb595KX,1,5,False,verified,toy,verified,False
tomyimkc/repro-token-sample-complexity-of-attention,m=6-10,K5blb595KX,2,5,False,verified,verified,verified,True
tomyimkc/repro-token-sample-complexity-of-attention,m=6-10,K5blb595KX,3,5,False,toy,toy,verified,True
