claim_id,orid,verified,falsified,inconclusive,toy
3990,NKKwTEYdAm,0,0,2,0
3991,NKKwTEYdAm,0,0,2,0
3992,NKKwTEYdAm,0,0,1,1
3993,NKKwTEYdAm,0,0,0,2
3994,NKKwTEYdAm,0,0,1,1
3995,NMMmwSbzRx,0,0,0,2
3996,NMMmwSbzRx,0,0,1,1
3997,NMMmwSbzRx,0,0,1,1
3998,NMMmwSbzRx,0,0,1,1
3999,NMMmwSbzRx,0,0,2,0
4000,NMMmwSbzRx,0,0,1,1
4007,NOIl9L4Y7S,4,0,1,0
4009,NOIl9L4Y7S,3,0,1,1
4010,NOIl9L4Y7S,2,0,2,1
4011,NOIl9L4Y7S,2,0,2,1
4012,NOIl9L4Y7S,2,0,2,1
4020,NUDNFusCDu,0,0,1,1
4021,NUDNFusCDu,0,0,1,1
4022,NUDNFusCDu,0,0,2,0
4023,NUDNFusCDu,0,0,1,1
4024,NUDNFusCDu,0,0,1,1
4025,NUDNFusCDu,0,0,2,0
4026,NUyt4uxzx0,0,0,1,5
4027,NUyt4uxzx0,1,0,0,5
4028,NUyt4uxzx0,0,0,4,2
4029,NUyt4uxzx0,0,0,3,3
4030,NUyt4uxzx0,0,0,1,5
4035,NZvWGf2XXM,0,0,1,1
4036,NZvWGf2XXM,1,0,0,1
4037,NZvWGf2XXM,1,0,0,1
4038,NZvWGf2XXM,1,0,0,1
4039,NZvWGf2XXM,1,0,0,1
4043,NinueNAODD,0,1,1,1
4044,NinueNAODD,1,0,2,0
4045,NinueNAODD,1,0,2,0
4046,NinueNAODD,1,0,2,0
4047,NinueNAODD,2,0,1,0
4048,NinueNAODD,0,2,1,0
4063,Np7Y3AEVNq,3,0,0,1
4064,Np7Y3AEVNq,3,0,0,1
4065,Np7Y3AEVNq,0,0,4,0
4066,Np7Y3AEVNq,3,0,1,0
4067,Np7Y3AEVNq,3,0,1,0
4068,Np7Y3AEVNq,3,0,1,0
4069,NpSI4x2vBS,2,0,1,3
4070,NpSI4x2vBS,1,1,2,2
4071,NpSI4x2vBS,2,2,1,1
4072,NpSI4x2vBS,2,0,2,2
4073,NpSI4x2vBS,0,0,4,2
4074,NpguYNGrG2,0,0,1,1
4075,NpguYNGrG2,0,0,1,1
4076,NpguYNGrG2,0,0,0,2
4077,NpguYNGrG2,0,0,0,2
4078,NpguYNGrG2,0,0,0,2
4079,NvJPE1oiKd,2,0,0,1
4080,NvJPE1oiKd,2,0,0,1
4081,NvJPE1oiKd,2,0,0,1
4082,NvJPE1oiKd,1,0,0,2
4083,NvJPE1oiKd,1,0,1,1
4084,NvJPE1oiKd,2,0,0,1
4085,NvPgRwURDC,0,0,2,0
4086,NvPgRwURDC,1,0,1,0
4087,NvPgRwURDC,0,0,2,0
4088,NvPgRwURDC,2,0,0,0
4089,NvPgRwURDC,2,0,0,0
4090,NvPgRwURDC,0,0,2,0
4108,O57TtEyCrW,1,0,0,1
4109,O57TtEyCrW,0,0,2,0
4110,O57TtEyCrW,0,0,1,1
4111,O57TtEyCrW,0,0,1,1
4112,O57TtEyCrW,1,0,0,1
4113,O57TtEyCrW,0,0,2,0
4125,O7UHBoLrx4,2,0,0,0
4126,O7UHBoLrx4,2,0,0,0
4127,O7UHBoLrx4,2,0,0,0
4128,O7UHBoLrx4,0,0,0,2
4129,O7UHBoLrx4,0,0,0,2
4130,O88FCPAPAj,0,0,1,1
4131,O88FCPAPAj,0,0,0,2
4132,O88FCPAPAj,0,0,2,0
4133,O88FCPAPAj,0,0,2,0
4134,O88FCPAPAj,0,0,2,0
4135,O8jabXEYlQ,0,0,1,2
4136,O8jabXEYlQ,0,0,3,0
4137,O8jabXEYlQ,0,0,3,0
4138,O8jabXEYlQ,0,0,1,2
4149,OC2z7iSQKa,5,0,3,2
4152,OC2z7iSQKa,5,0,3,2
4153,OC2z7iSQKa,9,0,0,1
4154,OC2z7iSQKa,9,0,1,0
4155,OC2z7iSQKa,9,0,1,0
4164,OMdQJQwp26,0,0,3,1
4165,OMdQJQwp26,0,0,4,0
4166,OMdQJQwp26,0,2,2,0
4167,OMdQJQwp26,0,1,2,1
4168,OMdQJQwp26,1,0,3,0
4169,OMdQJQwp26,4,0,0,0
4175,OT9cxeWbEO,6,0,7,2
4176,OT9cxeWbEO,10,0,4,1
4177,OT9cxeWbEO,11,0,1,3
4178,OT9cxeWbEO,10,0,3,2
4179,OT9cxeWbEO,10,0,1,4
4180,OT9cxeWbEO,11,0,1,3
4181,OVBpXUvwMi,4,0,0,0
4182,OVBpXUvwMi,3,0,0,1
4183,OVBpXUvwMi,2,0,1,1
4184,OVBpXUvwMi,4,0,0,0
4185,OVBpXUvwMi,2,0,0,2
4186,OXjToUQDz1,0,0,1,1
4187,OXjToUQDz1,0,0,1,1
4188,OXjToUQDz1,1,0,0,1
4189,OXjToUQDz1,1,0,0,1
4190,OXjToUQDz1,1,0,0,1
4193,Oc5d0gsRTs,1,0,1,0
4194,Oc5d0gsRTs,2,0,0,0
4195,Oc5d0gsRTs,1,0,1,0
4196,Oc5d0gsRTs,1,0,0,1
4198,Oc5d0gsRTs,2,0,0,0
4199,OeY3gcvlvh,5,0,0,0
4201,OeY3gcvlvh,5,0,0,0
4202,OeY3gcvlvh,5,0,0,0
4203,OeY3gcvlvh,5,0,0,0
4204,OeY3gcvlvh,5,0,0,0
4223,Ol99zoW31J,8,0,2,2
4224,Ol99zoW31J,9,0,1,2
4225,Ol99zoW31J,4,0,0,0
4226,Ol99zoW31J,4,0,0,0
4227,Ol99zoW31J,4,0,0,0
4228,Ol99zoW31J,10,0,2,0
4229,Ol99zoW31J,7,0,4,1
4230,Ol99zoW31J,9,0,2,1
4231,OmmKEy9Ixf,1,0,2,2
4232,OmmKEy9Ixf,2,0,0,3
4233,OmmKEy9Ixf,2,0,0,3
4234,OmmKEy9Ixf,2,0,1,2
4235,OmmKEy9Ixf,1,0,2,2
4236,On2B3By7PT,3,0,1,1
4237,On2B3By7PT,3,0,0,2
4238,On2B3By7PT,0,2,1,2
4239,On2B3By7PT,0,2,2,1
4240,On2B3By7PT,0,1,2,2
4241,On2B3By7PT,4,0,1,0
4244,Orp9hTiNEY,0,0,1,1
4245,Orp9hTiNEY,0,0,1,1
4246,Orp9hTiNEY,0,0,1,1
4247,OwLuqetJuB,9,1,3,3
4248,OwLuqetJuB,11,0,1,4
4252,OwLuqetJuB,10,0,4,2
4253,OwLuqetJuB,10,0,3,3
4254,OwLuqetJuB,11,0,3,2
4255,OwLuqetJuB,10,1,3,2
4256,Oz335dV48X,0,0,3,0
4257,Oz335dV48X,1,0,1,1
4258,Oz335dV48X,0,0,3,0
4259,Oz335dV48X,0,0,3,0
4260,Oz335dV48X,0,0,2,1
4261,Oz335dV48X,0,0,2,1
4262,P0eayHlqb7,5,0,1,1
4263,P0eayHlqb7,5,0,1,1
4264,P0eayHlqb7,6,0,0,1
4265,P0eayHlqb7,5,1,1,0
4266,P0eayHlqb7,6,0,1,0
4276,P3Mnh7mF5a,4,0,4,0
4277,P3Mnh7mF5a,5,0,3,0
4278,P3Mnh7mF5a,6,0,2,0
4279,P3Mnh7mF5a,6,0,1,1
4280,P3Mnh7mF5a,5,0,3,0
4287,P7RGcAOZZ3,0,0,1,1
4288,P7RGcAOZZ3,0,0,1,1
4289,P7RGcAOZZ3,0,0,1,1
4290,P7RGcAOZZ3,0,0,1,1
4291,P7RGcAOZZ3,1,0,1,0
4292,P9LofJB8fs,0,4,1,1
4293,P9LofJB8fs,5,0,0,1
4294,P9LofJB8fs,5,0,0,1
4295,P9LofJB8fs,5,0,0,1
4296,P9LofJB8fs,5,0,0,1
4297,P9LofJB8fs,5,0,0,1
4300,PFpbi7pceh,1,0,2,0
4303,PFpbi7pceh,1,0,2,0
4304,PFpbi7pceh,1,0,1,1
4305,PFpbi7pceh,1,0,2,0
4306,PFpbi7pceh,1,0,2,0
4314,PN8EiOzMuT,1,0,1,0
4315,PN8EiOzMuT,0,0,2,0
4316,PN8EiOzMuT,2,0,0,0
4317,PN8EiOzMuT,2,0,0,0
4318,PN8EiOzMuT,1,0,1,0
4319,PN8EiOzMuT,1,0,0,1
4330,PUIivg3GrO,3,0,0,1
4331,PUIivg3GrO,1,0,2,1
4332,PUIivg3GrO,1,1,1,1
4333,PUIivg3GrO,0,1,1,2
4334,PUIivg3GrO,0,2,1,1
4336,PVaFEuNnsD,2,6,1,0
4338,PVaFEuNnsD,8,0,1,0
4340,PVaFEuNnsD,8,0,1,0
4341,PVaFEuNnsD,6,2,1,0
4342,PVaFEuNnsD,2,4,2,1
4343,PVaFEuNnsD,6,1,1,1
4349,Peim0KY6ty,11,0,1,1
4350,Peim0KY6ty,12,0,0,1
4351,Peim0KY6ty,10,0,1,2
4352,Peim0KY6ty,10,0,1,2
4353,Peim0KY6ty,10,0,2,1
4354,Peim0KY6ty,12,0,1,0
4355,Pf2erYy0yY,1,0,0,1
4356,Pf2erYy0yY,1,0,0,1
4357,Pf2erYy0yY,1,0,0,1
4358,PfarHkQG8e,0,0,0,3
4359,PfarHkQG8e,0,0,2,1
4360,Ph2BaszK9w,3,0,0,0
4361,Ph2BaszK9w,0,0,1,2
4362,Ph2BaszK9w,0,0,1,2
4363,Ph2BaszK9w,3,0,0,0
4364,Ph2BaszK9w,1,0,0,2
4373,Pmsc4yytlf,0,1,1,2
4374,Pmsc4yytlf,0,0,2,2
4375,Pmsc4yytlf,0,0,1,3
4376,Pmsc4yytlf,0,0,0,4
4377,Pmsc4yytlf,1,0,0,3
4378,PoRigyDOcC,0,0,4,0
4379,PoRigyDOcC,0,0,0,4
4380,PoRigyDOcC,0,0,2,2
4381,PoRigyDOcC,0,0,2,2
4382,PoRigyDOcC,0,0,4,0
4383,PoRigyDOcC,0,0,1,3
4391,Pv5FwOtf8a,2,0,1,0
4392,Pv5FwOtf8a,2,0,0,1
4396,Q15yX0AZdr,3,0,3,3
4397,Q15yX0AZdr,2,0,3,4
4398,Q15yX0AZdr,3,0,1,5
4399,Q15yX0AZdr,3,0,3,3
4400,Q15yX0AZdr,4,0,2,3
4412,Q7lEZjtDKO,1,0,0,1
4413,Q7lEZjtDKO,0,0,1,1
4414,Q7lEZjtDKO,1,0,0,1
4415,Q7lEZjtDKO,1,0,0,1
4416,Q7lEZjtDKO,1,0,0,1
4429,QE2GA6OIC8,0,0,1,1
4430,QE2GA6OIC8,0,0,1,1
4431,QE2GA6OIC8,0,0,1,1
4443,QIBu6vtRMI,2,0,0,2
4444,QIBu6vtRMI,2,0,0,0
4445,QIBu6vtRMI,2,0,0,2
4446,QIBu6vtRMI,2,0,0,0
4447,QIBu6vtRMI,3,0,0,1
4448,QIBu6vtRMI,2,0,1,1
4449,QIBu6vtRMI,3,0,0,1
4450,QIBu6vtRMI,2,0,0,0
4451,QItZDBVCT0,8,0,1,2
4452,QItZDBVCT0,7,0,2,2
4453,QItZDBVCT0,7,0,2,2
4454,QItZDBVCT0,7,0,1,3
4455,QItZDBVCT0,7,0,1,3
4467,QO82qIzEsP,3,0,0,1
4468,QO82qIzEsP,2,0,1,1
4469,QO82qIzEsP,0,0,2,2
4470,QO82qIzEsP,3,0,0,1
4471,QO82qIzEsP,3,0,0,1
4472,QO82qIzEsP,3,0,0,1
4474,QRtzkKrbJi,7,0,0,0
4475,QRtzkKrbJi,0,4,1,2
4476,QRtzkKrbJi,6,1,0,0
4477,QRtzkKrbJi,7,0,0,0
4478,QRtzkKrbJi,2,5,0,0
4479,QRtzkKrbJi,5,1,1,0
4480,QS0ZROPx8u,0,0,0,2
4481,QS0ZROPx8u,0,0,0,2
4482,QS0ZROPx8u,0,0,0,2
4483,QYA0Q28ssf,5,0,0,1
4484,QYA0Q28ssf,5,0,0,1
4485,QYA0Q28ssf,0,0,1,5
4486,QYA0Q28ssf,5,0,0,1
4487,QYA0Q28ssf,3,1,0,2
4488,QYA0Q28ssf,3,1,0,2
4489,QYpByrxSTg,2,0,1,2
4490,QYpByrxSTg,1,1,2,1
4491,QYpByrxSTg,0,2,2,1
4492,QYpByrxSTg,1,0,2,2
4493,QYpByrxSTg,1,0,3,1
4494,QZO3oby12w,1,0,1,0
4495,QZO3oby12w,1,0,0,1
4496,QZO3oby12w,0,0,2,0
4497,QZO3oby12w,1,0,1,0
4498,QZO3oby12w,0,1,1,0
4505,QZlNaWuxO6,0,0,1,1
4506,QZlNaWuxO6,0,0,1,1
4507,QZlNaWuxO6,0,0,2,0
4508,QZlNaWuxO6,0,0,1,1
4509,QZlNaWuxO6,0,0,1,1
4510,QZlNaWuxO6,0,0,1,1
4511,QaHFVheV8X,6,0,2,1
4512,QaHFVheV8X,5,0,2,2
4513,QaHFVheV8X,6,0,2,1
4514,QaHFVheV8X,4,0,1,4
4515,QaHFVheV8X,6,0,3,0
4516,Qbe2cfNfn1,0,0,1,1
4517,Qbe2cfNfn1,0,0,1,1
4518,Qbe2cfNfn1,0,0,2,0
4519,Qbe2cfNfn1,1,0,1,0
4520,Qbe2cfNfn1,1,0,1,0
4521,QdDli9UoLK,1,0,3,0
4522,QdDli9UoLK,0,0,2,2
4523,QdDli9UoLK,0,3,0,1
4524,QdDli9UoLK,1,2,0,1
4525,QdDli9UoLK,3,0,0,1
4526,QdDli9UoLK,0,0,4,0
4533,QgoRoKIEEr,1,0,0,1
4534,QgoRoKIEEr,1,1,0,0
4535,QgoRoKIEEr,0,0,2,0
4536,QgoRoKIEEr,0,1,0,1
4537,QgoRoKIEEr,1,0,0,1
4538,QgoRoKIEEr,2,0,0,0
4556,Qn2HcnC4l2,0,0,1,2
4557,Qn2HcnC4l2,0,1,2,0
4558,Qn2HcnC4l2,0,0,2,1
4559,Qn2HcnC4l2,0,1,2,0
4560,Qn2HcnC4l2,0,0,1,2
4561,Qo7ENqEdq9,0,0,1,1
4562,Qo7ENqEdq9,0,0,1,1
4563,Qo7ENqEdq9,0,0,1,1
4564,QoInle2UdN,6,0,0,3
4565,QoInle2UdN,6,0,0,3
4566,QoInle2UdN,6,0,0,3
4567,QoInle2UdN,6,0,0,3
4568,QoInle2UdN,6,0,0,3
4569,QoInle2UdN,5,0,0,4
4572,QrC8OgQyOI,0,0,2,0
4573,QrC8OgQyOI,1,0,1,0
4574,QrC8OgQyOI,0,0,1,1
4575,QrC8OgQyOI,1,0,1,0
4576,QrC8OgQyOI,0,0,1,1
4577,QrC8OgQyOI,1,0,1,0
4578,QsxpsAu7l1,1,0,1,0
4579,QsxpsAu7l1,1,0,1,0
4580,QsxpsAu7l1,1,0,1,0
4592,R4W0oOjCKG,7,0,0,1
4593,R4W0oOjCKG,7,0,0,1
4594,R4W0oOjCKG,7,0,0,1
4618,RAkOcnP4Uz,3,0,0,2
4619,RAkOcnP4Uz,1,0,0,4
4620,RAkOcnP4Uz,1,0,0,4
4621,RAkOcnP4Uz,0,0,1,4
4622,RAkOcnP4Uz,1,0,0,4
4623,RAkOcnP4Uz,2,2,0,1
4629,RG7maF4bGu,5,0,15,3
4630,RG7maF4bGu,2,0,0,0
4631,RG7maF4bGu,12,0,10,1
4632,RG7maF4bGu,20,0,2,1
4633,RG7maF4bGu,2,0,0,0
4634,RG7maF4bGu,21,0,2,0
4635,RG7maF4bGu,8,1,13,1
4636,RG7maF4bGu,2,0,0,0
4637,RKHDV40omz,5,0,0,0
4638,RKHDV40omz,5,0,0,0
4639,RKHDV40omz,5,0,0,0
4640,RKHDV40omz,5,0,0,0
4641,RKHDV40omz,5,0,0,0
4642,RKVsEuwbJ0,3,0,0,1
4643,RKVsEuwbJ0,4,0,0,0
4644,RKVsEuwbJ0,3,0,0,1
4645,RKVsEuwbJ0,3,0,0,1
4646,RKVsEuwbJ0,1,3,0,0
4662,ROFqW86Dca,0,0,2,0
4663,ROFqW86Dca,1,0,1,0
4664,ROFqW86Dca,0,0,2,0
4665,ROFqW86Dca,0,0,2,0
4666,ROFqW86Dca,0,0,2,0
4667,ROFqW86Dca,0,0,1,1
4686,RZ7UHTHmfn,1,2,0,0
4687,RZ7UHTHmfn,1,0,0,2
4688,RZ7UHTHmfn,0,2,1,0
4689,RZ7UHTHmfn,1,0,1,1
4690,RZ7UHTHmfn,0,1,0,2
4691,RZ7UHTHmfn,1,0,0,2
4692,RaJnDY8aAS,2,0,1,2
4693,RaJnDY8aAS,3,0,0,2
4694,RaJnDY8aAS,3,0,0,2
4695,RaJnDY8aAS,3,0,0,2
4696,RaJnDY8aAS,2,0,0,3
4703,RdBsmhb9U7,0,1,1,0
4704,RdBsmhb9U7,2,0,0,0
4705,RdBsmhb9U7,0,1,1,0
4706,RdBsmhb9U7,2,0,0,0
4707,RdBsmhb9U7,0,0,2,0
4713,RgnoWsmYBM,14,0,1,0
4714,RgnoWsmYBM,14,0,1,0
4715,RgnoWsmYBM,13,0,2,0
4716,RgnoWsmYBM,14,0,1,0
4717,RgnoWsmYBM,14,0,1,0
4718,RgnoWsmYBM,13,0,2,0
4721,Rl2uQlCoQX,2,0,0,0
4724,Rl2uQlCoQX,0,0,2,0
4725,Rl2uQlCoQX,0,0,1,1
4726,Rl2uQlCoQX,0,0,2,0
4727,Rl2uQlCoQX,0,0,2,0
4733,RlEPV6ec7P,1,0,0,1
4734,RlEPV6ec7P,0,0,1,1
4735,RlEPV6ec7P,1,0,0,1
4736,RlEPV6ec7P,1,0,0,1
4737,RlEPV6ec7P,0,0,0,2
4759,RwiGcN2feP,9,0,1,2
4760,RwiGcN2feP,8,1,1,2
4761,RwiGcN2feP,11,0,1,0
4762,RwiGcN2feP,11,0,1,0
4763,RwiGcN2feP,11,0,1,0
4764,RwiGcN2feP,11,0,1,0
4775,RzgNmKi5Hw,0,0,2,0
4776,RzgNmKi5Hw,0,0,2,0
4777,RzgNmKi5Hw,0,0,2,0
4778,RzgNmKi5Hw,0,0,2,0
4779,RzgNmKi5Hw,0,0,2,0
4780,RzgNmKi5Hw,0,0,2,0
4794,S1TwW9szYm,4,0,0,1
4795,S1TwW9szYm,4,0,0,1
4796,S1TwW9szYm,0,0,4,1
4797,S1TwW9szYm,3,0,0,2
4798,S1TwW9szYm,2,0,0,3
4818,S8XPQrBX5y,0,0,2,0
4819,S8XPQrBX5y,0,0,2,0
4820,S8XPQrBX5y,0,0,2,0
4821,S8XPQrBX5y,0,0,2,0
4822,S8XPQrBX5y,0,0,2,0
4823,S8XPQrBX5y,0,0,2,0
4824,S9G3yu6vHl,0,0,2,0
4825,S9G3yu6vHl,1,0,1,0
4826,S9G3yu6vHl,0,0,2,0
4827,S9G3yu6vHl,0,0,2,0
4828,S9G3yu6vHl,1,0,1,0
4829,S9G3yu6vHl,2,0,0,0
4830,SBfIuo2Ets,4,1,0,2
4831,SBfIuo2Ets,7,0,0,0
4832,SBfIuo2Ets,7,0,0,0
4833,SBfIuo2Ets,4,0,0,3
4834,SBfIuo2Ets,4,0,1,2
4835,SBfIuo2Ets,6,0,0,1
4836,SCtGXNtk7Q,2,0,0,0
4837,SCtGXNtk7Q,0,0,0,2
4838,SCtGXNtk7Q,0,0,2,0
4839,SCtGXNtk7Q,0,0,2,0
4840,SCtGXNtk7Q,0,0,2,0
4841,SCtGXNtk7Q,0,0,2,0
4842,SDyesowNUa,1,0,1,1
4843,SDyesowNUa,1,0,2,0
4844,SDyesowNUa,1,0,1,1
4845,SDyesowNUa,1,0,2,0
4846,SDyesowNUa,0,0,3,0
4849,SFiwuSvDhs,0,0,2,0
4850,SFiwuSvDhs,0,0,1,1
4851,SFiwuSvDhs,0,0,2,0
4852,SFiwuSvDhs,0,0,2,0
4853,SFiwuSvDhs,0,0,2,0
4854,SFiwuSvDhs,0,0,2,0
4855,SGTLVjx3MN,9,0,1,2
4858,SGTLVjx3MN,10,0,1,1
4859,SGTLVjx3MN,9,0,1,2
4860,SGTLVjx3MN,5,1,2,4
4861,SGTLVjx3MN,10,0,0,2
4862,SGTLVjx3MN,9,1,0,2
4869,SKH7vcWZSv,2,0,0,1
4870,SKH7vcWZSv,2,0,1,0
4871,SKH7vcWZSv,2,0,1,0
4872,SKH7vcWZSv,2,0,0,1
4873,SKH7vcWZSv,2,0,0,1
4901,STcIzNrUBB,3,0,0,0
4902,STcIzNrUBB,3,0,0,0
4903,STcIzNrUBB,3,0,0,0
4904,STcIzNrUBB,3,0,0,0
4905,STcIzNrUBB,3,0,0,0
4911,SXOqLX0T6X,1,0,2,0
4912,SXOqLX0T6X,0,0,3,0
4913,SXOqLX0T6X,2,0,1,0
4914,SXOqLX0T6X,0,0,2,1
4915,SXOqLX0T6X,1,0,1,1
4916,SXOqLX0T6X,0,0,3,0
4926,SbSFZ9N6DN,0,0,0,2
4927,SbSFZ9N6DN,0,0,0,2
4944,Sh3rKEAxlW,0,0,2,1
4945,Sh3rKEAxlW,0,0,1,2
4946,Sh3rKEAxlW,0,0,2,1
4947,Sh3rKEAxlW,0,0,1,2
4948,Sh3rKEAxlW,0,0,2,1
4949,Sh3rKEAxlW,1,0,1,1
4968,SldP4LGjdz,0,0,2,0
4969,SldP4LGjdz,0,0,0,2
4970,SldP4LGjdz,2,0,0,0
4972,SldP4LGjdz,0,0,0,2
4974,SldP4LGjdz,2,0,0,0
4975,SldP4LGjdz,2,0,0,0
5012,T4A2aYyaq9,0,0,2,0
5013,T4A2aYyaq9,0,0,2,0
5014,T4A2aYyaq9,0,0,1,1
5015,T4A2aYyaq9,0,0,2,0
5016,T4A2aYyaq9,0,0,1,1
5017,T4A2aYyaq9,0,0,1,1
5018,T4Ibp5vLpE,0,1,1,0
5019,T4Ibp5vLpE,2,0,0,0
5020,T4Ibp5vLpE,0,0,1,1
5021,T4Ibp5vLpE,0,0,2,0
5022,T4Ibp5vLpE,0,2,0,0
5023,T7y2wavrFM,0,0,3,1
5024,T7y2wavrFM,0,0,3,1
5025,T7y2wavrFM,0,0,0,4
5026,T7y2wavrFM,0,0,4,0
5027,T7y2wavrFM,0,0,4,0
5028,TA3NDHgNJh,0,0,1,1
5029,TA3NDHgNJh,0,0,1,1
5030,TA3NDHgNJh,1,1,0,0
5031,TA3NDHgNJh,2,0,0,0
5032,TA3NDHgNJh,0,1,0,1
5033,TAqejOfEAJ,0,0,1,1
5034,TAqejOfEAJ,1,0,1,0
5035,TAqejOfEAJ,1,0,1,0
5036,TBSyYj4VV6,0,5,4,1
5037,TBSyYj4VV6,0,5,4,1
5038,TBSyYj4VV6,0,5,4,1
5039,TBSyYj4VV6,0,5,4,1
5040,TBSyYj4VV6,0,6,3,1
5041,TBSyYj4VV6,0,6,3,1
5042,TBaUfO9znF,2,0,2,1
5043,TBaUfO9znF,2,0,2,1
5044,TBaUfO9znF,0,2,1,2
5045,TBaUfO9znF,2,0,1,2
5046,TBaUfO9znF,3,0,1,1
5047,TBaUfO9znF,2,0,1,2
5048,TCFtA9CI3U,0,0,1,1
5049,TCFtA9CI3U,0,0,1,1
5050,TCFtA9CI3U,0,0,2,0
5051,TCFtA9CI3U,0,0,1,1
5052,TCFtA9CI3U,0,0,2,0
5053,TDaVoBfTjY,2,0,0,0
5054,TDaVoBfTjY,0,0,0,2
5055,TDaVoBfTjY,1,0,0,1
5056,TDaVoBfTjY,1,0,0,1
5057,TDaVoBfTjY,2,0,0,0
5058,TDaVoBfTjY,1,0,0,1
5072,TJshRZDdyW,3,0,0,0
5073,TJshRZDdyW,3,0,0,0
5074,TJshRZDdyW,0,3,0,0
5075,TJshRZDdyW,3,0,0,0
5076,TJshRZDdyW,3,0,0,0
5077,TJshRZDdyW,3,0,0,0
5112,TZvHUmClPP,1,0,0,1
5113,TZvHUmClPP,1,0,0,1
5114,TZvHUmClPP,0,0,2,0
5115,TZvHUmClPP,0,0,0,2
5116,TZvHUmClPP,2,0,0,0
5117,TZvHUmClPP,2,0,0,0
5131,TgohCXoblV,0,0,3,2
5133,TgohCXoblV,1,0,2,2
5136,TgohCXoblV,0,0,3,2
5137,TgohCXoblV,1,0,2,2
5138,TgohCXoblV,1,0,2,2
5150,TnquAvyTtL,8,0,2,1
5151,TnquAvyTtL,8,0,2,1
5152,TnquAvyTtL,7,0,3,1
5153,TnquAvyTtL,6,0,3,2
5154,TnquAvyTtL,8,0,2,1
5155,TnquAvyTtL,7,0,2,2
5163,TxHOT32Maj,0,0,1,1
5164,TxHOT32Maj,0,0,1,1
5165,TxHOT32Maj,0,0,2,0
5166,TxHOT32Maj,0,1,1,0
5167,Tyv61ZKb9s,0,0,1,1
5168,Tyv61ZKb9s,0,0,2,0
5169,Tyv61ZKb9s,0,0,1,1
5170,Tyv61ZKb9s,0,0,2,0
5171,Tyv61ZKb9s,0,0,2,0
5172,Tyv61ZKb9s,0,0,2,0
5183,TzQElzflxR,2,8,3,3
5184,TzQElzflxR,11,0,0,5
5185,TzQElzflxR,7,0,2,7
5186,TzQElzflxR,15,0,1,0
5187,TzQElzflxR,6,9,1,0
5188,TzQElzflxR,15,0,1,0
5189,U1bxeLQLaK,1,0,0,1
5190,U1bxeLQLaK,1,0,0,1
5191,U1bxeLQLaK,8,1,4,0
5192,U1bxeLQLaK,1,0,1,0
5193,U1bxeLQLaK,10,0,2,1
5194,U1bxeLQLaK,6,2,5,0
5195,U1bxeLQLaK,8,0,4,1
5196,U1bxeLQLaK,11,0,1,1
5198,U1yt3NN0mC,0,0,1,2
5200,U1yt3NN0mC,0,0,2,1
5201,U1yt3NN0mC,0,0,2,1
5202,U1yt3NN0mC,0,0,1,2
5203,U1yt3NN0mC,0,0,1,2
5204,U1yt3NN0mC,0,0,1,2
5217,UCAda9kS57,0,0,2,0
5218,UCAda9kS57,2,0,0,0
5219,UCAda9kS57,2,0,0,0
5220,UCAda9kS57,0,0,2,0
5221,UCAda9kS57,2,0,0,0
5222,UCAda9kS57,0,0,2,0
5229,UEeBGrOGa8,1,0,1,1
5230,UEeBGrOGa8,0,0,3,0
5231,UEeBGrOGa8,0,0,3,0
5232,UEeBGrOGa8,0,0,3,0
5233,UEeBGrOGa8,2,0,1,0
5234,UEeBGrOGa8,2,0,1,0
5243,UGAP2F6FfV,0,0,2,0
5244,UGAP2F6FfV,0,0,2,0
5245,UGAP2F6FfV,0,0,2,0
5246,UGAP2F6FfV,0,0,2,0
5247,UGAP2F6FfV,0,0,1,1
5251,UHQDfvZBFi,8,0,1,0
5252,UHQDfvZBFi,7,0,1,1
5253,UHQDfvZBFi,8,0,0,1
5254,UHQDfvZBFi,8,0,1,0
5255,UHQDfvZBFi,8,0,0,1
5256,UHuu4jgy2u,1,0,0,1
5257,UHuu4jgy2u,1,0,1,0
5258,UHuu4jgy2u,0,0,0,2
5259,UHuu4jgy2u,0,0,1,1
5265,UNvRSrguIW,0,0,2,0
5266,UNvRSrguIW,0,0,2,0
5267,UOpsG95XqH,0,0,2,0
5268,UOpsG95XqH,1,0,1,0
5269,UOpsG95XqH,1,0,1,0
5270,UOpsG95XqH,0,0,2,0
5297,UTiEfkfNQ2,7,0,7,0
5298,UTiEfkfNQ2,8,1,2,3
5299,UTiEfkfNQ2,11,0,2,1
5300,UTiEfkfNQ2,11,0,2,1
5301,UTiEfkfNQ2,8,0,5,1
5302,UWwmMJjlCb,0,0,1,1
5303,UWwmMJjlCb,0,0,1,1
5304,UWwmMJjlCb,0,0,1,1
5305,UWwmMJjlCb,0,0,1,1
5306,UWwmMJjlCb,0,0,1,1
5307,UWwmMJjlCb,0,0,1,1
5309,UXzfLdXrBJ,8,0,5,1
5310,UXzfLdXrBJ,2,3,3,6
5311,UXzfLdXrBJ,5,3,5,1
5313,UXzfLdXrBJ,9,0,2,3
5315,UXzfLdXrBJ,6,2,3,3
5316,UXzfLdXrBJ,4,4,3,3
5322,UbzajT84Nd,1,0,1,0
5324,UbzajT84Nd,1,0,1,0
5326,UbzajT84Nd,0,0,2,0
5328,UbzajT84Nd,0,0,2,0
5329,UbzajT84Nd,1,0,1,0
